Seq_id	Size	Description
1	4530125	NZ_CP006758.1
2	4502257	NZ_CP006794.1
3	4639390	CP045640.1
4	4553586	NC_014029.1
5	4636496	NZ_CP033690.1
6	4708493	NZ_CP033699.1
7	4708024	NZ_CP009906.1
8	4501786	NZ_CP009935.1
9	4653728	NC_003143.1
10	4546217	NZ_CP045149.1
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
7	-	4024334	4010178	14157
8	-	4185086	4171790	13297
9	-	1715267	1701667	13601
10	+	2566108	2579537	13430
--------------------------------------------------------------------------------
Block #81
Seq_id	Strand	Start	End	Length
1	+	2861901	2897518	35618
2	-	3695040	3658733	36308
3	-	2026447	1990569	35879
4	+	2172445	2208939	36495
5	-	3327400	3291522	35879
6	-	2197235	2161358	35878
7	-	99565	63688	35878
8	+	3446023	3481895	35873
9	-	2440442	2404565	35878
10	+	2112702	2148580	35879
--------------------------------------------------------------------------------
Block #82
Seq_id	Strand	Start	End	Length
1	+	2073722	2083761	10040
2	-	4481080	4471041	10040
3	-	2730062	2720023	10040
4	-	3454190	3444151	10040
5	+	3915025	3925064	10040
6	-	2991598	2981215	10384
7	-	893755	883372	10384
8	-	3924201	3914162	10040
9	-	3399786	3389747	10040
10	+	1322065	1332432	10368
--------------------------------------------------------------------------------
Block #83
Seq_id	Strand	Start	End	Length
1	-	2434108	2424884	9225
2	+	4114391	4123138	8748
3	+	2448152	2457375	9224
4	+	2663784	2673007	9224
5	+	3749061	3758284	9224
6	+	2624823	2633674	8852
7	+	526987	535838	8852
8	-	3949624	3941013	8612
9	-	1842425	1833202	9224
10	-	1687356	1679040	8317
--------------------------------------------------------------------------------
Block #84
Seq_id	Strand	Start	End	Length
1	-	4434766	4353298	81469
2	+	649262	730927	81666
3	+	3398106	3479818	81713
4	+	3805894	3887560	81667
5	+	150812	232509	81698
6	+	3674409	3756014	81606
7	+	1576388	1657974	81587
8	+	1987298	2069521	82224
9	+	3755278	3836927	81650
10	-	652672	570979	81694
--------------------------------------------------------------------------------
Block #85
Seq_id	Strand	Start	End	Length
1	+	4444483	4494393	49911
2	-	639545	588925	50621
3	-	3388390	3337771	50620
4	-	3796178	3745552	50627
5	-	138474	88519	49956
6	+	3591186	3641801	50616
7	+	1493341	1543956	50616
8	-	1977584	1927843	49742
9	-	3745562	3694969	50594
10	+	663051	713200	50150
--------------------------------------------------------------------------------
Block #86
Seq_id	Strand	Start	End	Length
1	-	29239	24879	4361
2	+	2133093	2138625	5533
3	-	3760160	3754508	5653
4	+	631868	637486	5619
5	-	512473	506855	5619
6	+	461875	467566	5692
7	+	3072293	3077983	5691
8	-	4082599	4076991	5609
9	+	578374	583987	5614
10	-	3717720	3712652	5069
--------------------------------------------------------------------------------
Block #87
Seq_id	Strand	Start	End	Length
1	-	3459196	3436503	22694
2	+	3198689	3221757	23069
3	+	1341125	1364193	23069
4	+	1744112	1768666	24555
5	+	2731167	2754235	23069
6	+	1369794	1392862	23069
7	+	3980176	4003243	23068
8	+	4142703	4163909	21207
9	+	1671093	1694161	23069
10	-	2611026	2586472	24555
--------------------------------------------------------------------------------
Block #88
Seq_id	Strand	Start	End	Length
1	-	4117139	4040293	76847
2	+	2169557	2246509	76953
3	-	3723576	3645997	77580
4	+	668438	745377	76940
5	-	475923	398652	77272
6	-	4065159	3989478	75682
7	-	1967108	1890502	76607
8	-	2147134	2071459	75676
9	+	614919	691868	76950
10	+	3309056	3386014	76959
--------------------------------------------------------------------------------
Block #89
Seq_id	Strand	Start	End	Length
1	-	3833423	3826700	6724
2	+	2531037	2537758	6722
3	+	640566	647288	6723
4	+	1039748	1046470	6723
5	+	2030914	2037636	6723
6	+	887581	893968	6388
7	+	3497993	3504380	6388
8	+	539813	546541	6729
9	-	1013512	1007427	6086
10	-	3307103	3301326	5778
--------------------------------------------------------------------------------
Block #90
Seq_id	Strand	Start	End	Length
1	-	2670563	2649329	21235
2	+	3884235	3905430	21196
3	+	2214358	2235553	21196
4	-	1987272	1966077	21196
5	+	3515328	3536523	21196
6	+	2385702	2406745	21044
7	+	288028	309071	21044
8	+	3641568	3662341	20774
9	+	2637822	2658025	20204
10	-	1922334	1901138	21197
--------------------------------------------------------------------------------
Block #91
Seq_id	Strand	Start	End	Length
1	-	94428	70701	23728
2	-	2131024	2106577	24448
3	-	3826761	3801649	25113
4	+	563309	588421	25113
5	-	579074	553962	25113
6	-	4567122	4542010	25113
7	-	2469076	2443965	25112
8	-	1798555	1774154	24402
9	+	509815	534927	25113
10	-	3784321	3759209	25113
--------------------------------------------------------------------------------
Block #92
Seq_id	Strand	Start	End	Length
1	-	1184041	1165675	18367
2	+	1225376	1243742	18367
3	-	27378	9012	18367
4	+	4445540	4463907	18368
5	-	1417056	1398690	18367
6	-	611677	593025	18653
7	-	3222091	3203439	18653
8	+	618194	636541	18348
9	+	4399149	4417515	18367
10	-	74071	55705	18367
--------------------------------------------------------------------------------
Block #93
Seq_id	Strand	Start	End	Length
1	+	1384183	1396015	11833
2	-	364957	353102	11856
3	-	3115424	3103590	11835
4	-	3521304	3509456	11849
5	-	4500716	4488868	11849
6	-	3383400	3371545	11856
7	-	1285571	1273716	11856
8	+	2295988	2307822	11835
9	-	3466899	3455052	11848
10	+	937870	949711	11842
--------------------------------------------------------------------------------
Block #94
Seq_id	Strand	Start	End	Length
1	+	4347842	4348990	1149
2	+	554800	556556	1757
3	+	3303476	3305232	1757
4	+	3711256	3713012	1757
5	+	54224	55980	1757
8	+	188564	189711	1148
9	+	3661335	3662518	1184
10	-	747140	745435	1706
--------------------------------------------------------------------------------
Block #95
Seq_id	Strand	Start	End	Length
1	-	4510765	4502336	8430
2	+	572594	580982	8389
3	+	3321269	3329828	8560
4	+	3729049	3737609	8561
5	+	72017	80576	8560
6	-	3658305	3649744	8562
7	-	1560288	1551899	8390
8	+	1908558	1916571	8014
9	+	3678622	3687026	8405
10	-	729347	721530	7818
--------------------------------------------------------------------------------
Block #96
Seq_id	Strand	Start	End	Length
1	-	540820	508951	31870
2	-	1210842	1178314	32529
3	+	41913	74983	33071
4	-	4431005	4398475	32531
5	+	1431591	1464662	33072
6	+	626211	658741	32531
7	+	3236626	3269156	32531
8	+	1489901	1522209	32309
9	-	4384615	4351545	33071
10	+	88606	121604	32999
--------------------------------------------------------------------------------
Block #97
Seq_id	Strand	Start	End	Length
1	-	2518817	2496490	22328
2	+	4029854	4052215	22362
3	+	2363610	2385976	22367
4	+	2579249	2601607	22359
5	+	3664537	3686867	22331
6	+	2538226	2560707	22482
7	+	440548	462870	22323
8	-	247847	225536	22312
9	-	1928872	1906546	22327
10	-	1771393	1749532	21862
--------------------------------------------------------------------------------
Block #98
Seq_id	Strand	Start	End	Length
1	-	2424658	2405722	18937
2	+	4125137	4145326	20190
3	+	2457601	2477127	19527
4	+	2673233	2693484	20252
5	+	3758510	3778036	19527
6	+	2635534	2656461	20928
7	+	537699	558625	20927
8	+	196774	217165	20392
9	-	1832976	1812725	20252
10	-	1678614	1658366	20249
--------------------------------------------------------------------------------
Block #99
Seq_id	Strand	Start	End	Length
1	-	2073721	2052550	21172
2	+	4481081	4502257	21177
3	+	2730063	2751239	21177
4	+	3454191	3475367	21177
5	-	3915024	3893848	21177
6	+	2991599	3012775	21177
7	+	893756	914932	21177
8	-	4334273	4313090	21184
9	+	3399787	3420963	21177
10	-	1322064	1300889	21176
--------------------------------------------------------------------------------
Block #100
Seq_id	Strand	Start	End	Length
1	-	1885534	1863057	22478
2	-	3107974	3085478	22497
3	-	1250091	1227582	22510
4	-	1649910	1627415	22496
5	-	2640475	2617989	22487
6	-	1275450	1252628	22823
7	-	3885844	3863022	22823
8	-	3036623	3013432	23192
9	-	1580754	1557995	22760
10	+	2701375	2723799	22425
--------------------------------------------------------------------------------
Block #101
Seq_id	Strand	Start	End	Length
1	-	3754840	3726846	27995
2	+	2608861	2636917	28057
3	+	718414	746406	27993
4	+	1117591	1145615	28025
5	+	2108763	2136771	28009
6	+	969343	997335	27993
7	+	3579755	3607747	27993
8	+	61465	90315	28851
9	-	936310	908302	28009
10	-	3229559	3201567	27993
--------------------------------------------------------------------------------
Block #102
Seq_id	Strand	Start	End	Length
1	-	952200	943529	8672
2	-	1730155	1721156	9000
3	+	4431252	4440251	9000
4	-	240636	233735	6902
5	-	1309738	1300739	9000
6	+	4067112	4076111	9000
7	+	1969055	1978054	9000
8	-	1627523	1617812	9712
9	-	245725	236726	9000
10	+	4269883	4279026	9144
--------------------------------------------------------------------------------
Block #103
Seq_id	Strand	Start	End	Length
1	+	1120131	1164248	44118
2	-	840108	795981	44128
3	+	413376	457503	44128
4	+	4139091	4183219	44129
5	-	1728473	1683635	44839
6	-	587141	543038	44104
7	-	3197555	3153439	44117
8	+	697890	742683	44794
9	-	3946377	3902274	44104
10	+	461505	505632	44128
--------------------------------------------------------------------------------
Block #104
Seq_id	Strand	Start	End	Length
1	+	2672518	2678560	6043
2	-	3883580	3878202	5379
3	-	2213703	2208325	5379
4	+	1987927	1993305	5379
5	-	3514673	3509295	5379
6	-	2385047	2379669	5379
7	-	287373	281995	5379
8	+	3496100	3502143	6044
9	-	2637167	2631125	6043
10	+	1922989	1928367	5379
--------------------------------------------------------------------------------
Block #105
Seq_id	Strand	Start	End	Length
1	+	29250	34143	4894
2	+	2065086	2069982	4897
3	+	3760161	3765054	4894
4	-	631867	626617	5251
5	+	512474	517367	4894
6	-	461874	456624	5251
7	-	3072292	3067042	5251
8	+	4082600	4087493	4894
9	-	578373	573123	5251
10	+	3717721	3722614	4894
--------------------------------------------------------------------------------
Block #106
Seq_id	Strand	Start	End	Length
1	+	2210523	2255206	44684
2	-	4344379	4299656	44724
3	+	1651237	1695983	44747
4	-	3317403	3272609	44795
5	+	4052460	4097222	44763
6	-	2853085	2807924	45162
7	-	755249	710088	45162
8	-	1409082	1363721	45362
9	+	3063049	3108562	45514
10	+	1458937	1504026	45090
--------------------------------------------------------------------------------
Block #107
Seq_id	Strand	Start	End	Length
1	-	23418	1	23418
2	+	2138626	2160903	22278
3	-	3754507	3732230	22278
4	+	637487	659784	22298
5	-	506854	484577	22278
6	+	467567	489844	22278
7	+	3077984	3100261	22278
8	-	4076990	4054711	22280
9	+	583988	606265	22278
10	-	3712514	3689802	22713
--------------------------------------------------------------------------------
Block #108
Seq_id	Strand	Start	End	Length
1	-	1517705	1493711	23995
2	+	230700	254679	23980
3	+	2979987	3003966	23980
4	-	3003416	2979454	23963
5	+	4366543	4390522	23980
6	+	3246931	3270588	23658
7	+	1149103	1172760	23658
8	+	2891108	2914926	23819
9	-	2946834	2922873	23962
10	-	1072167	1048712	23456
--------------------------------------------------------------------------------
Block #109
Seq_id	Strand	Start	End	Length
1	+	2709877	2744185	34309
2	+	3706139	3740200	34062
3	-	2177980	2143773	34208
4	+	2024640	2056245	31606
5	-	3478938	3444710	34229
6	-	2346533	2313067	33467
7	-	248860	215394	33467
8	-	3412240	3378170	34071
9	-	2599820	2566368	33453
10	+	1959716	1993989	34274
--------------------------------------------------------------------------------
Block #110
Seq_id	Strand	Start	End	Length
1	-	2910636	2897656	12981
2	+	3645158	3657648	12491
3	+	1976283	1989484	13202
4	-	2223225	2210024	13202
5	-	3276898	3264408	12491
6	+	2147072	2160273	13202
7	+	49405	62603	13199
8	-	3496099	3482981	13119
9	+	2390280	2403480	13201
10	-	2162155	2149665	12491
--------------------------------------------------------------------------------
Block #111
Seq_id	Strand	Start	End	Length
1	+	3503212	3508005	4794
2	-	3154686	3149896	4791
3	-	1297116	1292323	4794
4	-	1696594	1691801	4794
5	-	2687158	2682365	4794
6	-	1323820	1319027	4794
7	-	3934210	3929418	4793
8	-	3013431	3008640	4792
9	-	1627147	1622354	4794
10	+	2653555	2658348	4794
--------------------------------------------------------------------------------
Block #112
Seq_id	Strand	Start	End	Length
1	+	1626719	1658425	31707
2	+	2848481	2880455	31975
3	+	989925	1021839	31915
4	+	1392444	1424349	31906
5	+	2380297	2412136	31840
6	+	1506711	1538340	31630
7	+	4117088	4148716	31629
8	-	2414334	2383322	31013
9	+	1321127	1352873	31747
10	-	2958698	2927530	31169
--------------------------------------------------------------------------------
Block #113
Seq_id	Strand	Start	End	Length
1	+	426400	432416	6017
2	+	1095115	1101131	6017
3	-	158259	152102	6158
4	+	4315201	4321320	6120
5	-	1548019	1541827	6193
6	-	745938	740094	5845
7	-	3356353	3350509	5845
8	+	379441	385479	6039
9	+	4268412	4274450	6039
10	-	204747	199387	5361
--------------------------------------------------------------------------------
Block #114
Seq_id	Strand	Start	End	Length
1	-	3854591	3849430	5162
2	+	2509838	2515000	5163
3	+	619388	624550	5163
4	+	1018579	1023741	5163
5	+	2009736	2014898	5163
6	+	865703	870865	5163
7	+	3476115	3481277	5163
8	-	1139222	1134060	5163
9	-	1037278	1032116	5163
10	+	3659690	3664852	5163
--------------------------------------------------------------------------------
Block #115
Seq_id	Strand	Start	End	Length
1	-	2860588	2854247	6342
2	+	3696125	3701547	5423
3	+	2028149	2033571	5423
4	-	2171360	2165939	5422
5	+	3329102	3334524	5423
6	+	2198937	2204359	5423
7	+	101267	106689	5423
8	-	3444938	3437659	7280
9	+	2442144	2448095	5952
10	-	2111617	2104256	7362
--------------------------------------------------------------------------------
Block #116
Seq_id	Strand	Start	End	Length
1	-	3701601	3676379	25223
2	+	2660275	2686042	25768
3	+	769765	795549	25785
4	+	1168974	1195102	26129
5	+	2160130	2185932	25803
6	+	1020694	1046478	25785
7	+	3631675	3657214	25540
8	-	4453206	4427473	25734
9	-	884942	858869	26074
10	-	3178208	3152424	25785
--------------------------------------------------------------------------------
Block #117
Seq_id	Strand	Start	End	Length
1	+	1310546	1343114	32569
2	-	437817	405992	31826
3	-	3188284	3156459	31826
4	-	3594164	3562339	31826
5	-	4575536	4544032	31505
6	-	3458216	3426391	31826
7	-	1360383	1328558	31826
8	-	4245385	4212148	33238
9	-	3541718	3510542	31177
10	+	865002	896835	31834
--------------------------------------------------------------------------------
Block #118
Seq_id	Strand	Start	End	Length
1	+	1923771	1945329	21559
2	-	128554	107797	20758
3	-	2877823	2857137	20687
4	+	3107409	3128096	20688
5	-	4264362	4243676	20687
6	-	3141487	3120801	20687
7	-	1043662	1022976	20687
8	+	327312	347812	20501
9	-	3273795	3253335	20461
10	+	1174157	1195686	21530
--------------------------------------------------------------------------------
Block #119
Seq_id	Strand	Start	End	Length
1	-	2976459	2970951	5509
2	+	3577870	3583403	5534
3	+	1908999	1914524	5526
4	-	2290519	2284983	5537
5	+	3210663	3216188	5526
6	+	2092125	2097666	5542
7	+	4702483	4708024	5542
8	-	3544736	3539231	5506
9	+	2322988	2328521	5534
10	-	2229314	2223789	5526
--------------------------------------------------------------------------------
Block #120
Seq_id	Strand	Start	End	Length
1	+	1754410	1792030	37621
2	+	2975493	3012447	36955
3	+	1117587	1154541	36955
4	+	1519393	1556347	36955
5	+	2507282	2544245	36964
6	+	1639124	1675893	36770
7	+	4249496	4286263	36768
8	+	2560458	2596520	36063
9	+	1448364	1484961	36598
10	-	2831796	2794858	36939
--------------------------------------------------------------------------------
Block #121
Seq_id	Strand	Start	End	Length
1	+	663486	703872	40387
2	+	1291613	1332018	40406
3	+	4388908	4429313	40406
4	-	81612	41207	40406
5	-	1352793	1311677	41117
6	+	4368601	4409006	40406
7	+	2270543	2310948	40406
8	-	1078645	1037530	41116
9	-	81940	41208	40733
10	+	4431025	4471430	40406
--------------------------------------------------------------------------------
Block #122
Seq_id	Strand	Start	End	Length
1	-	287912	268716	19197
2	-	1843232	1824068	19165
3	-	4168358	4149162	19197
4	+	2860612	2879794	19183
5	-	921374	902178	19197
6	+	206306	225487	19182
7	+	2816743	2835923	19181
8	+	884031	902823	18793
9	-	4439886	4420783	19104
10	-	4095444	4076296	19149
--------------------------------------------------------------------------------
Block #123
Seq_id	Strand	Start	End	Length
1	+	3589576	3598994	9419
2	-	2772689	2763302	9388
3	-	880959	871554	9406
4	-	1281478	1272036	9443
5	-	2271329	2261937	9393
6	-	1133855	1124450	9406
7	-	3744253	3734849	9405
8	+	3799233	3808632	9400
9	-	1232282	1222886	9397
10	+	3067699	3077121	9423
--------------------------------------------------------------------------------
Block #124
Seq_id	Strand	Start	End	Length
1	-	3352606	3324337	28270
2	+	3304511	3332598	28088
3	+	1447660	1475793	28134
4	+	1851422	1879555	28134
5	+	2836964	2865097	28134
6	+	1475631	1503764	28134
7	+	4086012	4114143	28132
8	-	2754960	2726725	28236
9	+	1778864	1806997	28134
10	-	2503716	2475583	28134
--------------------------------------------------------------------------------
Block #125
Seq_id	Strand	Start	End	Length
1	+	562134	576765	14632
2	+	1024042	1038760	14719
3	-	229289	214571	14719
4	+	4244039	4258757	14719
5	-	1619072	1604330	14743
6	-	392344	377626	14719
7	-	3002765	2988047	14719
8	-	3940888	3926151	14738
9	+	4197245	4211963	14719
10	-	277323	262605	14719
--------------------------------------------------------------------------------
Block #126
Seq_id	Strand	Start	End	Length
1	-	1058744	1050075	8670
2	+	901558	910250	8693
3	-	351804	343111	8694
4	-	341153	332460	8694
5	+	1789923	1798615	8693
6	-	4708493	4700042	8452
7	-	2610377	2601991	8387
8	+	1746727	1755460	8734
9	-	344767	336074	8694
10	-	399875	391781	8095
--------------------------------------------------------------------------------
Block #127
Seq_id	Strand	Start	End	Length
1	+	3703061	3724715	21655
2	-	2660274	2639047	21228
3	-	769764	748537	21228
4	-	1168973	1147746	21228
5	-	2160129	2138902	21228
6	-	1020693	999466	21228
7	-	3631538	3609877	21662
8	+	4453207	4474440	21234
9	+	884943	906171	21229
10	+	3178209	3199436	21228
--------------------------------------------------------------------------------
Block #128
Seq_id	Strand	Start	End	Length
1	-	2831474	2809249	22226
2	-	3826339	3804174	22166
3	+	2057510	2079675	22166
4	-	2142008	2119860	22149
5	+	3358463	3380611	22149
6	+	2228289	2250420	22132
7	+	130616	152747	22132
8	-	3436238	3412244	23995
9	+	2471489	2493720	22232
10	-	2080316	2058168	22149
--------------------------------------------------------------------------------
Block #129
Seq_id	Strand	Start	End	Length
1	+	3854593	3881931	27339
2	-	2509837	2482495	27343
3	-	619387	592046	27342
4	-	1018578	991235	27344
5	-	2009735	1982393	27343
6	-	865702	838378	27325
7	-	3476114	3448792	27323
8	+	1140682	1167849	27168
9	+	1037559	1064621	27063
10	-	3659689	3632345	27345
--------------------------------------------------------------------------------
Block #130
Seq_id	Strand	Start	End	Length
1	-	3849429	3833676	15754
2	+	2515001	2530784	15784
3	+	624551	640313	15763
4	+	1023742	1039495	15754
5	+	2014899	2030661	15763
6	+	870866	887329	16464
7	+	3481278	3497741	16464
8	+	44806	61454	16649
9	-	1032115	1015467	16649
10	+	3664853	3681146	16294
--------------------------------------------------------------------------------
Block #131
Seq_id	Strand	Start	End	Length
1	+	2189432	2196908	7477
2	-	4365738	4358262	7477
3	-	2614010	2606534	7477
4	-	3338870	3331394	7477
5	+	4031245	4038721	7477
6	-	2874750	2867274	7477
7	-	776909	769433	7477
8	+	4006023	4013478	7456
9	-	3284501	3277025	7477
10	+	1438268	1444750	6483
--------------------------------------------------------------------------------
Block #132
Seq_id	Strand	Start	End	Length
1	+	732327	739258	6932
2	+	1559902	1566833	6932
3	+	4593336	4600267	6932
4	-	12056	5125	6932
5	-	1151762	1144831	6932
6	+	4438867	4445465	6599
7	+	2340804	2347402	6599
8	-	1008629	1001698	6932
9	-	12057	5789	6269
10	+	4500163	4507094	6932
--------------------------------------------------------------------------------
Block #133
Seq_id	Strand	Start	End	Length
1	-	453796	434277	19520
2	-	1122539	1102992	19548
3	+	130759	150242	19484
4	-	4342700	4323181	19520
5	+	1520439	1539967	19529
6	+	716476	735955	19480
7	+	3326891	3346369	19479
8	+	1581259	1600178	18920
9	-	4295778	4276311	19468
10	+	177952	196863	18912
--------------------------------------------------------------------------------
Block #134
Seq_id	Strand	Start	End	Length
1	-	1999372	1947358	52015
2	+	53202	105477	52276
3	+	2804444	2857136	52693
4	-	3181646	3128097	53550
5	+	4190943	4243675	52733
6	+	3067939	3120800	52862
7	+	970095	1022975	52881
8	+	1414810	1467549	52740
9	+	3199541	3253108	53568
10	-	1247684	1195755	51930
--------------------------------------------------------------------------------
Block #135
Seq_id	Strand	Start	End	Length
1	-	2615694	2563924	51771
2	+	3933799	3985566	51768
3	+	2267493	2319260	51768
4	-	1932272	1880640	51633
5	+	3568462	3620229	51768
6	+	2440357	2492800	52444
7	+	342683	395124	52442
8	+	3700646	3754427	53782
9	+	2693954	2745756	51803
10	-	1866885	1815701	51185
--------------------------------------------------------------------------------
Block #136
Seq_id	Strand	Start	End	Length
1	+	2128154	2138025	9872
2	-	4427352	4417038	10315
3	-	2676334	2665310	11025
4	-	3400455	3390141	10315
5	+	3970252	3980460	10209
6	-	2935919	2925758	10162
7	-	838077	827916	10162
8	-	3870479	3860609	9871
9	-	3346709	3336185	10525
10	+	1376135	1385542	9408
--------------------------------------------------------------------------------
Block #137
Seq_id	Strand	Start	End	Length
1	+	2976460	2994648	18189
2	-	3577869	3559722	18148
3	-	1908998	1890701	18298
4	+	2290520	2308826	18307
5	-	3210662	3192317	18346
6	-	2092124	2073803	18322
7	-	4702482	4684160	18323
8	+	3546195	3561105	14911
9	-	2322987	2304682	18306
10	+	2229595	2247612	18018
--------------------------------------------------------------------------------
Block #138
Seq_id	Strand	Start	End	Length
1	-	3040347	3024866	15482
2	+	3516028	3531582	15555
3	+	1847049	1862563	15515
4	-	2352518	2336963	15556
5	+	3148626	3164179	15554
6	+	2028153	2043706	15554
7	+	4638512	4654064	15553
8	-	3605387	3590137	15251
9	+	2258321	2274203	15883
10	-	2292015	2276460	15556
--------------------------------------------------------------------------------
Block #139
Seq_id	Strand	Start	End	Length
1	+	3177228	3206586	29359
2	-	3482856	3453457	29400
3	-	1626077	1596696	29382
4	+	2385733	2415141	29409
5	-	3015409	2985992	29418
6	-	1892208	1862479	29730
7	-	4502569	4472840	29730
8	-	3145451	3116212	29240
9	-	2124295	2094923	29373
10	+	2325224	2355036	29813
--------------------------------------------------------------------------------
Block #140
Seq_id	Strand	Start	End	Length
1	+	384207	396755	12549
2	+	1050263	1063504	13242
3	-	203003	189744	13260
4	+	4270338	4283596	13259
5	-	1592762	1579504	13259
6	+	4325471	4338729	13259
7	+	2227414	2240670	13257
8	-	2986721	2974173	12549
9	+	4223531	4236789	13259
10	-	251037	237779	13259
--------------------------------------------------------------------------------
Block #141
Seq_id	Strand	Start	End	Length
1	+	1250320	1266176	15857
2	-	498638	482782	15857
3	-	3249245	3233389	15857
4	-	3655126	3639270	15857
5	-	4636496	4620640	15857
6	-	3521145	3505289	15857
7	-	1423302	1407446	15857
8	-	15885	1	15885
9	-	3604639	3588783	15857
10	+	803330	819186	15857
--------------------------------------------------------------------------------
Block #142
Seq_id	Strand	Start	End	Length
1	-	4193900	4192326	1575
2	-	1410649	1409075	1575
3	-	4042583	4041009	1575
4	+	4056209	4057783	1575
5	-	795623	794049	1575
6	-	307364	305790	1575
7	-	2917792	2916218	1575
8	-	2225667	2224429	1239
9	+	4104267	4105841	1575
--------------------------------------------------------------------------------
Block #143
Seq_id	Strand	Start	End	Length
1	-	2264328	2255207	9122
2	+	4290962	4299655	8694
3	-	1704677	1695984	8694
4	+	3263950	3272608	8659
5	-	4105916	4097223	8694
6	+	2797208	2805986	8779
7	+	699372	708149	8778
8	+	1355216	1363720	8505
9	-	3117257	3108563	8695
10	-	1512393	1504349	8045
--------------------------------------------------------------------------------
Block #144
Seq_id	Strand	Start	End	Length
1	+	1396016	1422645	26630
2	-	353101	326349	26753
3	-	3102131	3075656	26476
4	-	3509455	3482110	27346
5	-	4488867	4462238	26630
6	-	3371544	3344915	26630
7	-	1273715	1247086	26630
8	+	2307823	2334374	26552
9	-	3455051	3427706	27346
10	+	949999	976341	26343
--------------------------------------------------------------------------------
Block #145
Seq_id	Strand	Start	End	Length
1	-	136025	94435	41591
2	+	2023506	2064432	40927
3	-	3867685	3826762	40924
4	+	522376	563308	40933
5	-	620712	579075	41638
6	-	4608053	4567123	40931
7	-	2510004	2469077	40928
8	-	1840926	1798556	42371
9	+	468883	509814	40932
10	-	3825272	3784322	40951
--------------------------------------------------------------------------------
Block #146
Seq_id	Strand	Start	End	Length
1	-	4192325	4163407	28919
2	-	1409074	1380148	28927
3	-	4041008	4012074	28935
4	+	4057784	4086709	28926
5	-	794048	765122	28927
6	-	305789	276874	28916
7	-	2916217	2887304	28914
8	-	2222806	2193525	29282
9	+	4105842	4134759	28918
10	-	3968676	3939409	29268
--------------------------------------------------------------------------------
Block #147
Seq_id	Strand	Start	End	Length
1	-	3648956	3644513	4444
2	+	2714093	2717792	3700
3	+	821491	825333	3843
4	+	1222669	1226511	3843
5	+	2211874	2215716	3843
6	+	1073896	1078230	4335
7	+	3684303	3688637	4335
8	+	4336343	4340677	4335
9	+	1173510	1177352	3843
10	-	3127311	3122632	4680
--------------------------------------------------------------------------------
Block #148
Seq_id	Strand	Start	End	Length
1	+	897709	925283	27575
2	+	1677300	1703953	26654
3	-	4484107	4457560	26548
4	+	189879	216532	26654
5	+	1256883	1284374	27492
6	-	4121905	4094380	27526
7	-	2023847	1996323	27525
8	-	416674	390208	26467
9	+	192335	219524	27190
10	-	4323273	4296085	27189
--------------------------------------------------------------------------------
Block #149
Seq_id	Strand	Start	End	Length
1	+	744368	778366	33999
2	+	1571958	1605956	33999
3	+	4605392	4639390	33999
4	-	4553586	4519588	33999
5	-	1139706	1105708	33999
6	+	4452885	4486882	33998
7	+	2354822	2388819	33998
8	-	996588	962591	33998
9	-	4653728	4619730	33999
10	+	4512219	4546217	33999
--------------------------------------------------------------------------------
Block #150
Seq_id	Strand	Start	End	Length
1	+	4198661	4253703	55043
2	+	1415401	1470472	55072
3	+	4047344	4102417	55074
4	-	4051457	3996384	55074
5	+	800375	855448	55074
6	+	312116	367186	55071
7	+	2922544	2977613	55070
8	+	2230418	2285156	54739
9	-	4099515	4044442	55074
10	+	3974662	4029735	55074
--------------------------------------------------------------------------------
Block #151
Seq_id	Strand	Start	End	Length
1	+	3487950	3503210	15261
2	-	3169945	3154687	15259
3	-	1312377	1297117	15261
4	-	1711855	1696595	15261
5	-	2702419	2687159	15261
6	-	1339081	1323821	15261
7	-	3949471	3934211	15261
8	-	4400161	4384912	15250
9	-	1642339	1627148	15192
10	+	2638294	2653554	15261
--------------------------------------------------------------------------------
Block #152
Seq_id	Strand	Start	End	Length
1	-	2562839	2520756	42084
2	+	3986651	4027915	41265
3	+	2320345	2361671	41327
4	+	2536026	2577310	41285
5	+	3621314	3662598	41285
6	+	2494112	2536287	42176
7	+	396436	438610	42175
8	+	3755512	3797293	41782
9	-	1972112	1930811	41302
10	-	1814616	1773332	41285
--------------------------------------------------------------------------------
Block #153
Seq_id	Strand	Start	End	Length
1	-	2206057	2198848	7210
2	+	4349718	4356323	6606
3	-	1645896	1639189	6708
4	+	3322253	3329455	7203
5	-	4047920	4040660	7261
6	+	2858052	2865335	7284
7	+	760215	767498	7284
8	+	2999192	3007027	7836
9	-	3058096	3050889	7208
10	-	1453951	1446689	7263
--------------------------------------------------------------------------------
Block #154
Seq_id	Strand	Start	End	Length
1	-	3956638	3938655	17984
2	+	2328596	2346666	18071
3	-	3564222	3546150	18073
4	+	828194	847225	19032
5	-	316886	298814	18073
6	-	3901848	3885967	15882
7	-	1803800	1785787	18014
8	-	1243735	1229738	13998
9	+	776649	795625	18977
10	+	3468792	3486120	17329
--------------------------------------------------------------------------------
Block #155
Seq_id	Strand	Start	End	Length
1	+	3975886	4036975	61090
2	-	2309329	2248351	60979
3	+	3583498	3644959	61462
4	-	808321	747211	61111
5	+	336152	397614	61463
6	+	3923371	3984906	61536
7	+	1825320	1886855	61536
8	+	1262966	1323955	60990
9	-	756777	695669	61109
